key;query;HTTP_HOST;REQUEST_TIME
89f48d14ac137736016d2d3e0e875ed6;SELECT value FROM dnt_settings WHERE `key` = 'facebook_page' AND `vendor_id` = '1';skeleton.localhost;1538135506
c370595262b1d455578d49461430b6f2;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'home' AND`type` = 'static';skeleton.localhost;1538135506
f5a661fa218d85ad96cbc264f118fdff;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'hladat' AND`type` = 'static';skeleton.localhost;1538135506
2134aef7460d0a6cbba03944f7ec016e;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'prihlasit' AND`type` = 'static';skeleton.localhost;1538135506
ca224e1c17ea94f37ae73bd2fc955b80;SELECT * FROM dnt_languages WHERE `show` = '1' AND vendor_id = '1';skeleton.localhost;1538135506
923e8493295cd19f96d00a0ca46882dc;SELECT value FROM dnt_settings WHERE `key` = 'logo_firmy' AND `vendor_id` = '1';skeleton.localhost;1538135506
9de2dcd188fc1933979b4e777df52a38;SELECT name FROM dnt_uploads WHERE `id_entity` = '1676';skeleton.localhost;1538135506
28d6c8cfd092b73c15716d46ec8f176c;SELECT id_entity FROM dnt_post_type WHERE name_url = 'sitemap' AND `vendor_id` = '1';skeleton.localhost;1538135506
c521319dae0a56e866dc1173d59aa650;SELECT * FROM dnt_posts WHERE type = 'sitemap' AND cat_id = '290' AND vendor_id = '1' AND `show` = '1' ORDER BY `order` DESC;skeleton.localhost;1538135506
c16ae8f5d75632a3234e2c361fdb0fb0;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13289' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
4e48807fde36ec6ce55d3a035a1156dd;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13349' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
05a6c40fdbd763573b3b6defa83645fd;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13357' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
4f35a657ffd77bc35018bb40e8a0bdf2;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13354' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
70a7ce2307965536fda45fdb3e447f6d;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13575' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
2c2c770fb8ffbcdf8bacb07859035b7c;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13368' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
92b53b3dd993f4a5fdbc3aba512f7b58;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
d870874e38b90cd62105f0a6cd2faa86;SELECT `dnt_posts`.`id_entity` AS id, `dnt_posts`.`vendor_id` AS vendor_id , `dnt_posts`.`type` AS type, `dnt_posts`.`name_url` AS name_url,`dnt_posts`.`name` AS name,`dnt_posts`.`content` AS content,`dnt_posts`.`perex` AS perex,`dnt_post_type`.`cat_id` AS cat_id,`dnt_post_type`.`name_url` AS cat_name_url,`dnt_post_type`.`id_entity` AS dnt_post_type_idFROM `dnt_posts` LEFT JOIN `dnt_post_type` ON `dnt_posts`.`cat_id` = `dnt_post_type`.`id_entity` WHERE `dnt_posts`.`vendor_id` = '1' AND`dnt_posts`.`show` = '1' AND `dnt_post_type`.`id_entity` IN('303', '305') GROUP BY `dnt_posts`.`id_entity`ORDER BY `dnt_posts`.`order` DESC LIMIT 0, 20;skeleton.localhost;1538135506
9c321bcea5137aa57b42b8458c39fcc4;SELECT img FROM dnt_posts WHERE `id_entity` = '13350' AND vendor_id = '1';skeleton.localhost;1538135506
ec6f6045805ebe78b5f5edd2a63766be;SELECT name FROM dnt_uploads WHERE `id_entity` = '1677' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
4fdd51dd14c659d8884a11db59802612;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13350' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
52560d33f4a5583d42acbd28e977ca85;SELECT img FROM dnt_posts WHERE `id_entity` = '13351' AND vendor_id = '1';skeleton.localhost;1538135506
0e1dff89b22199a3f09543189f048e04;SELECT name FROM dnt_uploads WHERE `id_entity` = '1678' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
7b622456b3ddd9aec192d9b3fd1a8904;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13351' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
a55698af0c1d7b7af60ebe361f27a06a;SELECT img FROM dnt_posts WHERE `id_entity` = '13352' AND vendor_id = '1';skeleton.localhost;1538135506
ecbb8ba8ad6f93a3e7364cf8723bdf97;SELECT name FROM dnt_uploads WHERE `id_entity` = '1679' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
71242e7d8e87a3b04b7a1378f3956ad7;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13352' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
4e15cb9dcdc98eeb846552febfdb3514;SELECT img FROM dnt_posts WHERE `id_entity` = '13359' AND vendor_id = '1';skeleton.localhost;1538135506
6820ac0676acb3804a29d3ccf9f280e3;SELECT name FROM dnt_uploads WHERE `id_entity` = '1680' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
5aac06df92b33d4477ef0081cf50c303;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13359' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
506c126e083b2ab202e593b8ebf5e960;SELECT img FROM dnt_posts WHERE `id_entity` = '13360' AND vendor_id = '1';skeleton.localhost;1538135506
8f1a0209464846683abccf70225ea730;SELECT name FROM dnt_uploads WHERE `id_entity` = '1681' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
beb55a6d5a20c4cf8f2e98f9e52382db;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13360' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
d8581cc6c4c8389f4688f0419c0daa68;SELECT img FROM dnt_posts WHERE `id_entity` = '13361' AND vendor_id = '1';skeleton.localhost;1538135506
4c3b645a7afca451683475469cfb7636;SELECT name FROM dnt_uploads WHERE `id_entity` = '1682' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
56fa0e47ef51334c71701e55a16d39e5;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13361' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
3a8a50084379b8cec9c25e1fcd4be6b2;SELECT img FROM dnt_posts WHERE `id_entity` = '13362' AND vendor_id = '1';skeleton.localhost;1538135506
80c97b51e5f371ba5842d5da69e89364;SELECT name FROM dnt_uploads WHERE `id_entity` = '1683' AND `vendor_id` = '1' AND `show` = '1' or `show` = '2';skeleton.localhost;1538135506
4e6b7debe747b3132f190ea83dfdcc33;SELECT *FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13362' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538135506
6d2f846435b29037033aca8df8749a66;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'kontakt' AND`type` = 'static';skeleton.localhost;1538135506
5b05ea1254347049ca0013dee802ac99;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'ustredie' AND`type` = 'static';skeleton.localhost;1538135506
7e3513b135f587ab7956320b1fddf24b;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'tel_c' AND`type` = 'static';skeleton.localhost;1538135506
0458950e172b1c13f64663a60217b4f0;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'email' AND`type` = 'static';skeleton.localhost;1538135506
d97499d8af88749a8a7cf92827603f1b;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'socialne_siete' AND`type` = 'static';skeleton.localhost;1538135506
